TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription,FinelineNumber
7,35940,Wednesday,3760010533.0,1,GROCERY DRY GOODS,2500.0
7,35940,Wednesday,7464104270.0,1,PRODUCE,5960.0
7,35940,Wednesday,4011.0,1,PRODUCE,5501.0
7,35940,Wednesday,4082201750.0,1,SERVICE DELI,3011.0
7,35940,Wednesday,20101600000.0,1,SERVICE DELI,6804.0
7,35940,Wednesday,3338366604.0,1,PRODUCE,7701.0
7,35942,Wednesday,22093100000.0,1,MEAT - FRESH & FROZEN,4150.0
7,35942,Wednesday,73114965337.0,1,SEAFOOD,1077.0
7,35942,Wednesday,4470002132.0,1,PRE PACKED DELI,7202.0
7,35942,Wednesday,2529300099.0,2,DAIRY,1511.0
7,35942,Wednesday,2500004670.0,2,DAIRY,1404.0
7,35942,Wednesday,7539100470.0,1,SEAFOOD,1026.0
7,35942,Wednesday,4046.0,1,PRODUCE,5620.0
7,35942,Wednesday,2265571544.0,1,MEAT - FRESH & FROZEN,6158.0
7,35942,Wednesday,20249200000.0,1,MEAT - FRESH & FROZEN,6021.0
7,35942,Wednesday,7874204018.0,1,HOUSEHOLD PAPER GOODS,110.0
38,35976,Wednesday,7874202592.0,1,DAIRY,1201.0
38,35976,Wednesday,68113170247.0,1,HOUSEHOLD PAPER GOODS,7010.0
38,35976,Wednesday,7874207253.0,1,DSD GROCERY,2251.0
38,35976,Wednesday,60538871461.0,1,DAIRY,9101.0
38,35976,Wednesday,7874235191.0,1,DSD GROCERY,9208.0
38,35976,Wednesday,7874235191.0,1,DSD GROCERY,9208.0
38,35976,Wednesday,5210002744.0,1,GROCERY DRY GOODS,4252.0
38,35976,Wednesday,7874237037.0,1,GROCERY DRY GOODS,3251.0
38,35976,Wednesday,7874237037.0,1,GROCERY DRY GOODS,3251.0
38,36015,Wednesday,4011.0,1,PRODUCE,5501.0
38,36015,Wednesday,3000031832.0,1,GROCERY DRY GOODS,3505.0
38,36015,Wednesday,81829001434.0,1,DAIRY,1444.0
38,36015,Wednesday,7047046114.0,1,DAIRY,1345.0
38,36015,Wednesday,88828940094.0,1,PRODUCE,1211.0
38,36015,Wednesday,4184000106.0,1,PERSONAL CARE,3110.0
38,36015,Wednesday,4184000002.0,1,PERSONAL CARE,3110.0
38,36015,Wednesday,78035378403.0,1,PRODUCE,3601.0
38,36015,Wednesday,3700039363.0,1,HOUSEHOLD PAPER GOODS,2014.0
38,36015,Wednesday,3800046954.0,1,GROCERY DRY GOODS,3559.0
38,36015,Wednesday,7874235187.0,1,DAIRY,1508.0
38,36015,Wednesday,3400029005.0,1,"CANDY, TOBACCO, COOKIES",75.0
38,36015,Wednesday,4850030102.0,1,DAIRY,1404.0
38,36015,Wednesday,1200010451.0,1,DSD GROCERY,3403.0
38,36015,Wednesday,3700012433.0,1,PERSONAL CARE,5.0
38,36015,Wednesday,3800039138.0,1,GROCERY DRY GOODS,3600.0
38,36015,Wednesday,7047045135.0,1,DAIRY,1356.0
38,36015,Wednesday,88796124402.0,1,IMPULSE MERCHANDISE,336.0
38,36015,Wednesday,3400013856.0,1,"CANDY, TOBACCO, COOKIES",89.0
38,36041,Wednesday,68333351250.0,1,HOUSEHOLD CHEMICALS/SUPP,19.0
38,36041,Wednesday,68333351250.0,-1,HOUSEHOLD CHEMICALS/SUPP,19.0
38,36041,Wednesday,7432308129.0,1,COMM BREAD,3724.0
38,36041,Wednesday,7432300583.0,1,COMM BREAD,3724.0
38,36041,Wednesday,9898.0,1,BAKERY,5005.0
38,36041,Wednesday,7432302960.0,1,DSD GROCERY,2704.0
7,36045,Wednesday,4280010700.0,1,FROZEN FOODS,1951.0
38,36089,Wednesday,88491201786.0,2,GROCERY DRY GOODS,3555.0
38,36089,Wednesday,60538871457.0,1,DAIRY,9100.0
38,36089,Wednesday,7874235188.0,1,DAIRY,1508.0
38,36099,Wednesday,4300006640.0,2,DSD GROCERY,4624.0
38,36099,Wednesday,7874203524.0,2,DSD GROCERY,9220.0
38,36099,Wednesday,5020000880.0,1,DAIRY,1407.0
38,36099,Wednesday,7874235186.0,1,DAIRY,1508.0
38,36099,Wednesday,7874235187.0,3,DAIRY,1508.0
25,36132,Wednesday,1380044719.0,2,FROZEN FOODS,1901.0
25,36132,Wednesday,4400003325.0,1,DSD GROCERY,2758.0
25,36132,Wednesday,4138309074.0,1,DAIRY,1505.0
25,36132,Wednesday,67609254899.0,1,MENS WEAR,143.0
25,36132,Wednesday,73975432700.0,1,MENS WEAR,2786.0
25,36132,Wednesday,67609254896.0,1,MENS WEAR,143.0
25,36132,Wednesday,88496806746.0,1,MENS WEAR,2503.0
25,36132,Wednesday,1600048789.0,2,GROCERY DRY GOODS,3634.0
25,36132,Wednesday,67609254898.0,1,MENS WEAR,143.0
7,36186,Wednesday,9600200981.0,1,PERSONAL CARE,6117.0
7,36186,Wednesday,7460905439.0,1,GROCERY DRY GOODS,2303.0
7,36186,Wednesday,9741901021.0,3,PRODUCE,4161.0
7,36186,Wednesday,22763000000.0,1,MEAT - FRESH & FROZEN,1039.0
38,36187,Wednesday,5233690302.0,1,PERSONAL CARE,5510.0
38,36187,Wednesday,7874235190.0,2,DAIRY,1406.0
38,36187,Wednesday,7874235186.0,2,DAIRY,1508.0
38,36187,Wednesday,4800121984.0,1,GROCERY DRY GOODS,4292.0
38,36187,Wednesday,4133103782.0,1,GROCERY DRY GOODS,4292.0
38,36187,Wednesday,4800121989.0,1,GROCERY DRY GOODS,4292.0
38,36187,Wednesday,88491200375.0,1,GROCERY DRY GOODS,3630.0
38,36187,Wednesday,2800011567.0,1,GROCERY DRY GOODS,2997.0
7,36246,Wednesday,4082.0,1,PRODUCE,4020.0
7,36246,Wednesday,2400013356.0,1,GROCERY DRY GOODS,2405.0
7,36246,Wednesday,7874231052.0,1,GROCERY DRY GOODS,2813.0
7,36246,Wednesday,5100020447.0,1,GROCERY DRY GOODS,3107.0
25,36265,Wednesday,7874237117.0,1,GROCERY DRY GOODS,4451.0
25,36265,Wednesday,7871545368.0,1,LADIESWEAR,177.0
25,36265,Wednesday,80413430878.0,1,ACCESSORIES,121.0
25,36265,Wednesday,880616000000.0,1,LADIESWEAR,610.0
25,36265,Wednesday,88579243379.0,1,BOYS WEAR,3032.0
25,36265,Wednesday,67609254867.0,1,MENS WEAR,1857.0
25,36265,Wednesday,7874243290.0,1,DAIRY,7974.0
25,36265,Wednesday,4300020052.0,1,GROCERY DRY GOODS,4304.0
25,36265,Wednesday,4300020053.0,1,GROCERY DRY GOODS,4304.0
25,36265,Wednesday,5210001148.0,2,GROCERY DRY GOODS,4267.0
25,36265,Wednesday,4300020054.0,1,GROCERY DRY GOODS,4304.0
25,36265,Wednesday,7871545378.0,1,LADIESWEAR,177.0
25,36265,Wednesday,7871550986.0,1,LADIESWEAR,177.0
38,36283,Wednesday,2410010819.0,1,IMPULSE MERCHANDISE,805.0
38,36283,Wednesday,4223830221.0,1,"CANDY, TOBACCO, COOKIES",97.0
38,36283,Wednesday,4812121657.0,1,COMM BREAD,3405.0
38,36283,Wednesday,3800071342.0,1,GROCERY DRY GOODS,3504.0
25,36314,Wednesday,880616000000.0,1,LADIESWEAR,2019.0
25,36314,Wednesday,880614000000.0,1,LADIESWEAR,324.0
25,36314,Wednesday,880614000000.0,1,LADIESWEAR,324.0
25,36314,Wednesday,4200096702.0,1,HOUSEHOLD PAPER GOODS,3030.0
25,36314,Wednesday,880614000000.0,1,LADIESWEAR,324.0
25,36315,Wednesday,1254668008.0,1,"CANDY, TOBACCO, COOKIES",221.0
25,36315,Wednesday,1254668008.0,1,"CANDY, TOBACCO, COOKIES",221.0
25,36315,Wednesday,82926814586.0,1,LADIESWEAR,4800.0
25,36315,Wednesday,4900000044.0,1,DSD GROCERY,9546.0
38,36357,Wednesday,68113104850.0,1,BEAUTY,3903.0
38,36357,Wednesday,68113105418.0,1,PRODUCE,7009.0
38,36357,Wednesday,7417042860.0,1,BEAUTY,3100.0
38,36357,Wednesday,4114312460.0,1,DSD GROCERY,4676.0
38,36357,Wednesday,1600041248.0,1,GROCERY DRY GOODS,3559.0
38,36357,Wednesday,1600043101.0,1,GROCERY DRY GOODS,3554.0
38,36357,Wednesday,7874220105.0,1,DSD GROCERY,4672.0
25,36398,Wednesday,88530635574.0,1,MENS WEAR,5101.0
25,36398,Wednesday,88530636726.0,1,MENS WEAR,5101.0
25,36398,Wednesday,88530636727.0,1,MENS WEAR,5101.0
25,36398,Wednesday,7603176658.0,1,MENS WEAR,5112.0
25,36398,Wednesday,7603176656.0,1,MENS WEAR,5112.0
38,36399,Wednesday,3800001621.0,2,GROCERY DRY GOODS,3555.0
38,36399,Wednesday,7874235186.0,1,DAIRY,1508.0
38,36399,Wednesday,60538871457.0,1,DAIRY,9100.0
38,36412,Wednesday,7874202878.0,1,DSD GROCERY,1108.0
38,36412,Wednesday,7874208312.0,1,DSD GROCERY,4501.0
38,36412,Wednesday,61300874038.0,1,DSD GROCERY,4644.0
38,36412,Wednesday,7874206092.0,1,DSD GROCERY,3300.0
38,36412,Wednesday,7639700107.0,1,GROCERY DRY GOODS,2995.0
38,36412,Wednesday,7432305885.0,1,COMM BREAD,3724.0
38,36412,Wednesday,2840007134.0,1,DSD GROCERY,4551.0
38,36412,Wednesday,7763304547.0,1,COMM BREAD,3701.0
38,36412,Wednesday,7874235201.0,1,DAIRY,1515.0
38,36412,Wednesday,5300000566.0,1,DAIRY,7958.0
38,36412,Wednesday,8000049564.0,1,GROCERY DRY GOODS,2901.0
38,36412,Wednesday,2550020170.0,1,GROCERY DRY GOODS,3304.0
38,36412,Wednesday,68670010148.0,1,DSD GROCERY,4052.0
7,36428,Wednesday,4011.0,1,PRODUCE,5501.0
7,36428,Wednesday,20269900000.0,1,SERVICE DELI,4042.0
7,36428,Wednesday,4664.0,1,PRODUCE,7810.0
7,36428,Wednesday,1300099490.0,1,GROCERY DRY GOODS,2408.0
7,36428,Wednesday,20577400000.0,1,SERVICE DELI,8015.0
7,36428,Wednesday,4065.0,1,PRODUCE,8101.0
7,36428,Wednesday,68113107862.0,1,BAKERY,5017.0
7,36428,Wednesday,7566917607.0,1,GROCERY DRY GOODS,2707.0
7,36428,Wednesday,68113107865.0,1,BAKERY,5017.0
7,36428,Wednesday,4593.0,1,PRODUCE,8106.0
38,36435,Wednesday,82415040148.0,1,PRODUCE,7916.0
38,36435,Wednesday,4590806394.0,1,COOK AND DINE,3912.0
38,36435,Wednesday,954201533.0,1,"CANDY, TOBACCO, COOKIES",84.0
38,36435,Wednesday,74236526447.0,2,DAIRY,1510.0
38,36435,Wednesday,71514171682.0,2,DAIRY,9022.0
7,36462,Wednesday,7874214583.0,1,PERSONAL CARE,806.0
7,36462,Wednesday,2898997110.0,1,FROZEN FOODS,2101.0
7,36462,Wednesday,4011.0,1,PRODUCE,5501.0
7,36462,Wednesday,2898997540.0,1,FROZEN FOODS,1908.0
7,36462,Wednesday,2898997580.0,1,FROZEN FOODS,1908.0
7,36462,Wednesday,7874243269.0,2,FROZEN FOODS,1752.0
7,36462,Wednesday,2898957799.0,1,FROZEN FOODS,4122.0
7,36462,Wednesday,68113108574.0,1,PRODUCE,7027.0
7,36462,Wednesday,4016.0,1,PRODUCE,1201.0
38,36487,Wednesday,7701316781.0,1,MEAT - FRESH & FROZEN,1005.0
38,36487,Wednesday,7756734980.0,1,FROZEN FOODS,1853.0
38,36487,Wednesday,1340935100.0,1,GROCERY DRY GOODS,2351.0
38,36487,Wednesday,1600043471.0,1,GROCERY DRY GOODS,3600.0
38,36487,Wednesday,1380044870.0,1,FROZEN FOODS,6506.0
38,36487,Wednesday,9518806128.0,1,DSD GROCERY,4644.0
38,36487,Wednesday,7874235187.0,1,DAIRY,1508.0
38,36487,Wednesday,4900001916.0,1,DSD GROCERY,9546.0
38,36487,Wednesday,3400000124.0,1,DSD GROCERY,4656.0
25,36509,Wednesday,88561564154.0,1,BRAS & SHAPEWEAR,1313.0
25,36509,Wednesday,76125379309.0,1,LADIESWEAR,1329.0
25,36509,Wednesday,7124921147.0,1,BEAUTY,3805.0
25,36509,Wednesday,7059600368.0,1,PERSONAL CARE,6117.0
25,36509,Wednesday,88496807155.0,1,LADIESWEAR,267.0
25,36509,Wednesday,7124928781.0,-1,BEAUTY,6820.0
25,36509,Wednesday,7124928781.0,1,BEAUTY,6820.0
25,36527,Wednesday,3400000522.0,1,IMPULSE MERCHANDISE,115.0
25,36527,Wednesday,4000000263.0,1,IMPULSE MERCHANDISE,115.0
25,36527,Wednesday,82815977.0,1,MENS WEAR,2203.0
25,36527,Wednesday,88743955574.0,1,MENS WEAR,1857.0
25,36527,Wednesday,82815974.0,1,MENS WEAR,2203.0
25,36540,Wednesday,5107121754.0,1,MENS WEAR,1025.0
25,36540,Wednesday,4032674041.0,1,MENS WEAR,1516.0
25,36540,Wednesday,489397000000.0,1,MENS WEAR,229.0
25,36540,Wednesday,4282560072.0,1,MENS WEAR,8233.0
25,36547,Wednesday,82182307208.0,1,MENS WEAR,1080.0
25,36547,Wednesday,73608078560.0,1,SLEEPWEAR/FOUNDATIONS,7011.0
25,36547,Wednesday,5210002744.0,1,GROCERY DRY GOODS,4252.0
25,36547,Wednesday,75838589389.0,1,MENS WEAR,4921.0
25,36547,Wednesday,5210002745.0,1,GROCERY DRY GOODS,4252.0
25,36547,Wednesday,5210002747.0,1,GROCERY DRY GOODS,4252.0
7,36561,Wednesday,73114965337.0,2,SEAFOOD,1077.0
7,36561,Wednesday,3338360051.0,1,PRODUCE,4010.0
7,36561,Wednesday,4050.0,1,PRODUCE,6501.0
7,36561,Wednesday,4693.0,1,PRODUCE,4450.0
7,36561,Wednesday,78035378403.0,1,PRODUCE,3601.0
7,36561,Wednesday,4011.0,2,PRODUCE,5501.0
7,36561,Wednesday,5200010245.0,1,DSD GROCERY,4607.0
7,36580,Wednesday,20966500000.0,1,SERVICE DELI,7010.0
7,36580,Wednesday,3800059099.0,1,IMPULSE MERCHANDISE,5.0
7,36580,Wednesday,3940001971.0,1,GROCERY DRY GOODS,2827.0
7,36580,Wednesday,6414410235.0,1,DSD GROCERY,2008.0
7,36580,Wednesday,20580000000.0,1,SERVICE DELI,8016.0
7,36580,Wednesday,1200080386.0,1,DSD GROCERY,9558.0
7,36580,Wednesday,22500500000.0,-1,SERVICE DELI,8026.0
7,36580,Wednesday,22500500000.0,2,SERVICE DELI,8026.0
7,36580,Wednesday,4182080793.0,2,SERVICE DELI,5020.0
7,36580,Wednesday,4182080795.0,1,SERVICE DELI,5020.0
7,36580,Wednesday,7874203763.0,-1,BAKERY,2030.0
7,36580,Wednesday,7874203763.0,2,BAKERY,2030.0
25,36588,Wednesday,4138309073.0,1,DAIRY,1505.0
25,36588,Wednesday,88848123869.0,1,"GIRLS WEAR, 4-6X  AND 7-14",330.0
25,36588,Wednesday,82926815250.0,1,LADIESWEAR,4262.0
25,36588,Wednesday,88491882973.0,1,LADIESWEAR,9131.0
25,36588,Wednesday,88491883053.0,1,LADIESWEAR,590.0
25,36588,Wednesday,5220000576.0,1,INFANT CONSUMABLE HARDLINES,3176.0
25,36588,Wednesday,88491883067.0,1,LADIESWEAR,590.0
25,36588,Wednesday,78114752431.0,1,"GIRLS WEAR, 4-6X  AND 7-14",388.0
25,36588,Wednesday,5818597186.0,1,LADIESWEAR,552.0
25,36588,Wednesday,88491883131.0,2,LADIESWEAR,590.0
25,36588,Wednesday,1131175203.0,1,LADIESWEAR,1290.0
25,36588,Wednesday,71627241767.0,1,SLEEPWEAR/FOUNDATIONS,7293.0
25,36588,Wednesday,5220000714.0,1,INFANT CONSUMABLE HARDLINES,3176.0
25,36588,Wednesday,68113107862.0,1,BAKERY,5017.0
25,36588,Wednesday,80829586696.0,1,"GIRLS WEAR, 4-6X  AND 7-14",388.0
25,36588,Wednesday,88882515163.0,1,LADIESWEAR,728.0
25,36588,Wednesday,78114752691.0,1,"GIRLS WEAR, 4-6X  AND 7-14",393.0
25,36588,Wednesday,80829586721.0,1,"GIRLS WEAR, 4-6X  AND 7-14",388.0
7,36602,Wednesday,61300874038.0,1,DSD GROCERY,4644.0
7,36602,Wednesday,4240014862.0,1,GROCERY DRY GOODS,3630.0
7,36602,Wednesday,7874235187.0,1,DAIRY,1508.0
7,36602,Wednesday,1450001407.0,1,FROZEN FOODS,1750.0
7,36602,Wednesday,5100015534.0,1,GROCERY DRY GOODS,3113.0
7,36602,Wednesday,2000012864.0,1,FROZEN FOODS,1755.0
7,36602,Wednesday,3800055690.0,1,DSD GROCERY,4680.0
7,36602,Wednesday,65876135732.0,2,MEAT - FRESH & FROZEN,6073.0
7,36602,Wednesday,22555500000.0,1,MEAT - FRESH & FROZEN,1301.0
7,36602,Wednesday,7874205304.0,1,GROCERY DRY GOODS,3813.0
7,36602,Wednesday,60538871458.0,1,DAIRY,9127.0
7,36604,Wednesday,65876136931.0,1,MEAT - FRESH & FROZEN,5501.0
7,36604,Wednesday,3710267500.0,1,PRODUCE,6920.0
7,36604,Wednesday,60538818717.0,1,DAIRY,1503.0
7,36604,Wednesday,61300871781.0,2,DSD GROCERY,3053.0
7,36604,Wednesday,22763000000.0,1,MEAT - FRESH & FROZEN,1039.0
7,36619,Wednesday,3384400024.0,2,GROCERY DRY GOODS,4293.0
7,36619,Wednesday,2500005126.0,1,DAIRY,1407.0
7,36619,Wednesday,2113135015.0,1,FROZEN FOODS,1907.0
25,36668,Wednesday,88461750029.0,1,LAWN AND GARDEN,718.0
25,36668,Wednesday,88461750029.0,-1,LAWN AND GARDEN,718.0
25,36668,Wednesday,88461750029.0,1,LAWN AND GARDEN,718.0
25,36668,Wednesday,81645100047.0,1,HOME DECOR,6400.0
25,36668,Wednesday,64600723268.0,1,BRAS & SHAPEWEAR,119.0
25,36668,Wednesday,88694432776.0,1,SLEEPWEAR/FOUNDATIONS,7012.0
25,36668,Wednesday,68113104850.0,1,BEAUTY,3903.0
25,36668,Wednesday,7874204017.0,1,HOUSEHOLD PAPER GOODS,110.0
25,36668,Wednesday,88694432771.0,1,SLEEPWEAR/FOUNDATIONS,7012.0
25,36668,Wednesday,896400000000.0,1,BATH AND SHOWER,421.0
25,36668,Wednesday,68113104849.0,1,BEAUTY,3907.0
25,36668,Wednesday,7874204011.0,1,HOUSEHOLD PAPER GOODS,3011.0
25,36668,Wednesday,64600788036.0,1,BRAS & SHAPEWEAR,119.0
25,36675,Wednesday,8632380227.0,1,LADIESWEAR,216.0
25,36675,Wednesday,3400000240.0,1,IMPULSE MERCHANDISE,100.0
25,36675,Wednesday,3400000220.0,1,IMPULSE MERCHANDISE,115.0
25,36675,Wednesday,3400000229.0,1,IMPULSE MERCHANDISE,115.0
25,36675,Wednesday,3400000239.0,1,IMPULSE MERCHANDISE,100.0
25,36675,Wednesday,2200000512.0,1,IMPULSE MERCHANDISE,135.0
25,36675,Wednesday,8632380255.0,1,LADIESWEAR,216.0
7,36736,Wednesday,22615900000.0,1,MEAT - FRESH & FROZEN,3742.0
7,36736,Wednesday,7874237365.0,1,FROZEN FOODS,1752.0
7,36736,Wednesday,5480003077.0,2,GROCERY DRY GOODS,3815.0
25,36748,Wednesday,88694418489.0,1,BRAS & SHAPEWEAR,2797.0
25,36748,Wednesday,1467130536.0,1,BRAS & SHAPEWEAR,1329.0
25,36748,Wednesday,2840043318.0,2,IMPULSE MERCHANDISE,808.0
38,36750,Wednesday,3800078734.0,1,GROCERY DRY GOODS,3555.0
38,36750,Wednesday,7874203691.0,1,HOUSEHOLD PAPER GOODS,5550.0
38,36750,Wednesday,7874208935.0,1,BAKERY,9801.0
38,36750,Wednesday,7874208932.0,1,BAKERY,9801.0
38,36750,Wednesday,64767150235.0,1,PRODUCE,7148.0
38,36750,Wednesday,7224013387.0,1,PRODUCE,3105.0
38,36750,Wednesday,6602200011.0,1,PRODUCE,1240.0
38,36750,Wednesday,3800001611.0,1,GROCERY DRY GOODS,3555.0
38,36750,Wednesday,4011.0,2,PRODUCE,5501.0
38,36750,Wednesday,2100000154.0,1,DAIRY,7956.0
38,36750,Wednesday,64767150237.0,1,PRODUCE,7148.0
38,36750,Wednesday,2840005598.0,1,DSD GROCERY,9267.0
38,36750,Wednesday,7874235190.0,1,DAIRY,1406.0
38,36750,Wednesday,7874209213.0,1,HOUSEHOLD PAPER GOODS,7020.0
38,36750,Wednesday,3120020007.0,2,DSD GROCERY,4639.0
38,36750,Wednesday,7800015345.0,2,DSD GROCERY,9201.0
38,36750,Wednesday,7874235201.0,1,DAIRY,1515.0
38,36750,Wednesday,3400013823.0,1,"CANDY, TOBACCO, COOKIES",224.0
38,36750,Wednesday,7874235203.0,1,DAIRY,1515.0
38,36750,Wednesday,7680000691.0,1,DAIRY,8004.0
38,36750,Wednesday,2840008314.0,2,DSD GROCERY,7008.0
38,36750,Wednesday,2840005597.0,1,DSD GROCERY,9267.0
38,36750,Wednesday,7680000698.0,1,DAIRY,8004.0
38,36750,Wednesday,2840000288.0,1,DSD GROCERY,3658.0
38,36750,Wednesday,1480000034.0,2,DSD GROCERY,4636.0
38,36750,Wednesday,3120021007.0,1,DSD GROCERY,4639.0
38,36750,Wednesday,68113138866.0,2,PRODUCE,7200.0
38,36750,Wednesday,2100000736.0,1,DAIRY,7956.0
38,36750,Wednesday,7458405064.0,1,DSD GROCERY,4641.0
38,36764,Wednesday,88491201424.0,1,GROCERY DRY GOODS,3555.0
38,36764,Wednesday,60538871457.0,1,DAIRY,9100.0
38,36764,Wednesday,88491201425.0,1,GROCERY DRY GOODS,3555.0
38,36764,Wednesday,2800027249.0,1,DSD GROCERY,4635.0
38,36764,Wednesday,2800027525.0,1,DSD GROCERY,4635.0
7,36779,Wednesday,7539100430.0,1,SEAFOOD,1065.0
7,36779,Wednesday,2840016702.0,1,IMPULSE MERCHANDISE,804.0
7,36779,Wednesday,65876135802.0,1,MEAT - FRESH & FROZEN,6074.0
7,36779,Wednesday,3338370133.0,1,PRODUCE,8305.0
7,36779,Wednesday,22635200000.0,1,MEAT - FRESH & FROZEN,6573.0
7,36779,Wednesday,7373100830.0,1,COMM BREAD,3706.0
7,36779,Wednesday,73114965038.0,1,SEAFOOD,1078.0
7,36779,Wednesday,4827.0,2,PRODUCE,4160.0
7,36779,Wednesday,2840043393.0,1,IMPULSE MERCHANDISE,808.0
38,36784,Wednesday,8658101088.0,1,DSD GROCERY,2707.0
38,36784,Wednesday,9853.0,1,BAKERY,5040.0
38,36784,Wednesday,3400000229.0,1,IMPULSE MERCHANDISE,115.0
38,36784,Wednesday,2800046631.0,1,GROCERY DRY GOODS,3304.0
38,36800,Wednesday,4288741658.0,1,IMPULSE MERCHANDISE,8252.0
38,36800,Wednesday,3800035600.0,1,GROCERY DRY GOODS,3557.0
38,36800,Wednesday,4400002952.0,1,IMPULSE MERCHANDISE,804.0
38,36800,Wednesday,88491200245.0,1,GROCERY DRY GOODS,3600.0
38,36800,Wednesday,4900000764.0,1,DSD GROCERY,9546.0
38,36800,Wednesday,3800032410.0,1,GROCERY DRY GOODS,3504.0
38,36800,Wednesday,4400003223.0,1,DSD GROCERY,3605.0
38,36800,Wednesday,4900000977.0,1,DSD GROCERY,9211.0
7,36814,Wednesday,4663.0,1,PRODUCE,4011.0
7,36814,Wednesday,4069.0,1,PRODUCE,8501.0
7,36814,Wednesday,3385990559.0,2,PERSONAL CARE,6118.0
7,36814,Wednesday,1254661959.0,1,IMPULSE MERCHANDISE,135.0
7,36814,Wednesday,7056087254.0,1,FROZEN FOODS,1752.0
7,36814,Wednesday,7874200946.0,4,FROZEN FOODS,1752.0
38,36822,Wednesday,9518806128.0,1,DSD GROCERY,4644.0
38,36822,Wednesday,4011.0,1,PRODUCE,5501.0
38,36822,Wednesday,9518801128.0,2,DSD GROCERY,4644.0
38,36844,Wednesday,7874212187.0,1,FROZEN FOODS,2112.0
38,36844,Wednesday,2840042073.0,1,IMPULSE MERCHANDISE,808.0
38,36844,Wednesday,68113107862.0,2,BAKERY,5017.0
38,36844,Wednesday,2840042062.0,1,IMPULSE MERCHANDISE,808.0
38,36851,Wednesday,68113107862.0,1,BAKERY,5017.0
38,36851,Wednesday,7874212187.0,1,FROZEN FOODS,2112.0
38,36851,Wednesday,2840042062.0,1,IMPULSE MERCHANDISE,808.0
38,36851,Wednesday,4190007638.0,1,DAIRY,1514.0
38,36851,Wednesday,4011.0,1,PRODUCE,5501.0
38,36851,Wednesday,3663203640.0,1,DAIRY,1443.0
38,36851,Wednesday,81547301182.0,1,DAIRY,7978.0
38,36851,Wednesday,4900005015.0,1,DSD GROCERY,9570.0
38,36851,Wednesday,4900005025.0,2,DSD GROCERY,3004.0
25,36858,Wednesday,73789950629.0,1,MENS WEAR,8314.0
25,36858,Wednesday,88530616951.0,2,MENS WEAR,1104.0
25,36858,Wednesday,88530627771.0,1,MENS WEAR,5701.0
25,36858,Wednesday,88309625461.0,1,MENS WEAR,1198.0
25,36858,Wednesday,4032655394.0,1,MENS WEAR,1046.0
25,36858,Wednesday,5107121789.0,1,MENS WEAR,1045.0
25,36858,Wednesday,88530631556.0,1,MENS WEAR,1104.0
25,36858,Wednesday,5107121773.0,1,MENS WEAR,1045.0
25,36879,Wednesday,74619457995.0,1,LADIESWEAR,306.0
25,36879,Wednesday,84300507400.0,1,LADIESWEAR,2079.0
25,36879,Wednesday,74619457971.0,1,LADIESWEAR,306.0
25,36884,Wednesday,3700044979.0,1,PERSONAL CARE,9108.0
25,36884,Wednesday,63887333565.0,1,"GIRLS WEAR, 4-6X  AND 7-14",1355.0
25,36884,Wednesday,1326260886.0,1,"GIRLS WEAR, 4-6X  AND 7-14",800.0
25,36884,Wednesday,1111140453.0,1,PERSONAL CARE,3181.0
25,36884,Wednesday,64600740649.0,1,"GIRLS WEAR, 4-6X  AND 7-14",6013.0
25,36884,Wednesday,880875000000.0,1,"GIRLS WEAR, 4-6X  AND 7-14",160.0
25,36884,Wednesday,66216324287.0,1,"GIRLS WEAR, 4-6X  AND 7-14",2710.0
25,36884,Wednesday,1326261221.0,1,"GIRLS WEAR, 4-6X  AND 7-14",801.0
25,36884,Wednesday,1326260961.0,1,"GIRLS WEAR, 4-6X  AND 7-14",800.0
25,36884,Wednesday,3700085117.0,1,PERSONAL CARE,9108.0
25,36884,Wednesday,1700002670.0,1,PERSONAL CARE,3183.0
7,36911,Wednesday,74300270019.0,1,FROZEN FOODS,9705.0
7,36911,Wednesday,7874203952.0,2,HOUSEHOLD PAPER GOODS,110.0
7,36911,Wednesday,4280011300.0,2,FROZEN FOODS,1951.0
38,36912,Wednesday,7874228315.0,1,DAIRY,7956.0
38,36912,Wednesday,7874203952.0,2,HOUSEHOLD PAPER GOODS,110.0
38,36912,Wednesday,7874208638.0,1,DSD GROCERY,4333.0
38,36912,Wednesday,7874235201.0,1,DAIRY,1515.0
38,36912,Wednesday,7535303660.0,1,PAINT AND ACCESSORIES,4010.0
38,36912,Wednesday,4850030139.0,1,DAIRY,1404.0
38,36912,Wednesday,2781500071.0,1,FROZEN FOODS,2012.0
38,36930,Wednesday,4011.0,1,PRODUCE,5501.0
38,36930,Wednesday,4850002015.0,1,DAIRY,1404.0
38,36930,Wednesday,9899.0,1,BAKERY,5025.0
38,36930,Wednesday,7874235209.0,1,DSD GROCERY,4102.0
38,36930,Wednesday,7047000330.0,1,DAIRY,1351.0
38,36930,Wednesday,7047000330.0,3,DAIRY,1351.0
38,36930,Wednesday,7874208965.0,1,FROZEN FOODS,1853.0
38,36930,Wednesday,7209202424.0,1,DSD GROCERY,4655.0
7,36947,Wednesday,2370001405.0,1,FROZEN FOODS,6300.0
7,36954,Wednesday,1312000455.0,1,FROZEN FOODS,1801.0
7,36954,Wednesday,7027223208.0,1,DAIRY,1551.0
